,team_id,cgpa,onlineCourse,completeCourse,internetspeed<,Year_1.0,Year_2.0,Year_3.0,Year_4.0,Gender_0.0,Gender_1.0,Gender_3.0,elsiLab_0.0,elsiLab_1.0,elsiLab_2.0,ssc_board_0.0,ssc_board_1.0,ssc_board_2.0,ssc_board_3.0,ssc_board_4.0,hsc_board_0.0,hsc_board_1.0,hsc_board_2.0,hsc_board_3.0,hsc_board_4.0,workstation_1.0,workstation_2.0,sub_ros_0.0,sub_ros_1.0,sub_ros_2.0,sub_ros_3.0,sub_ros_4.0,sub_ip_0.0,sub_ip_1.0,sub_ip_2.0,sub_ip_3.0,sub_ip_4.0,sub_emb_c_0.0,sub_emb_c_1.0,sub_emb_c_2.0,sub_emb_c_3.0,sub_emb_c_4.0,sub_ml_0.0,sub_ml_1.0,sub_ml_2.0,sub_ml_3.0,sub_ml_4.0,sub_ap_0.0,sub_ap_1.0,sub_ap_2.0,sub_ap_3.0,sub_ap_4.0,sub_cs_0.0,sub_cs_1.0,sub_cs_2.0,sub_cs_3.0,sub_cs_4.0,sub_mss_0.0,sub_mss_1.0,sub_mss_2.0,sub_mss_3.0,sub_mss_4.0,sub_fpga_0.0,sub_fpga_1.0,sub_fpga_2.0,sub_fpga_3.0,sub_fpga_4.0,sub_mm_0.0,sub_mm_1.0,sub_mm_2.0,sub_mm_3.0,sub_mm_4.0,sub_de_0.0,sub_de_1.0,sub_de_2.0,sub_de_3.0,sub_de_4.0,preference1_0.0,preference1_1.0,preference1_2.0,preference1_3.0,preference1_4.0,preference1_5.0,preference2_0.0,preference2_1.0,preference2_2.0,preference2_3.0,preference2_4.0,preference2_5.0,preference3_0.0,preference3_1.0,preference3_2.0,preference3_3.0,preference3_4.0,preference3_5.0,preference4_0.0,preference4_1.0,preference4_2.0,preference4_3.0,preference4_4.0,preference4_5.0,preference5_0.0,preference5_1.0,preference5_2.0,preference5_3.0,preference5_4.0,preference5_5.0,preference6_0.0,preference6_1.0,preference6_2.0,preference6_3.0,preference6_4.0,preference6_5.0,IS_eLSI_0,IS_eLSI_1,Participation_Freq_0,Participation_Freq_1,Participation_Freq_2,Participation_Freq_3,Internet_option_freq_0,Internet_option_freq_1,Internet_option_freq_2,Internet_option_freq_3,Internet_option_freq_4,Internet_option_freq_5,Department_category_0.0,Department_category_1.0,Department_category_2.0,Department_category_3.0,Ram_Avg,SingleCore_Avg,MultiCore_Avg,GeekBench(OpenCL)_Avg
0,1001,8.4375,2.75,1.0,1.0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,3,1,0,0,0,4,0,2,2,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,2,2,0,0,4,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,2,2,0,0,0,0,3,1,0,0,4,0,0,0,5.5,780.5,1771.5,2278.75
1,1002,8.4435,5.75,4.5,50.0,0,0,4,0,4,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,4,0,1,3,0,0,0,2,0,1,1,0,2,2,0,0,0,3,1,0,0,0,2,0,2,0,0,3,1,0,0,0,3,1,0,0,0,1,3,0,0,0,2,1,1,0,0,1,1,2,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,1,2,1,0,0,3,0,1,0,0,3,1,0,0,6.0,653.75,1852.75,5701.25
2,1004,8.8525,6.0,5.5,150.0,0,1,3,0,4,0,0,0,3,1,2,2,0,0,0,2,2,0,0,0,4,0,1,1,0,1,1,0,0,1,3,0,1,3,0,0,0,0,0,1,2,1,1,2,1,0,0,0,0,2,2,0,1,0,1,2,0,4,0,0,0,0,1,1,1,1,0,1,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,4,0,0,0,0,1,0,3,0,8.0,902.0,3266.75,22795.75
3,1005,8.65,5.75,4.0,200.0,0,0,0,4,4,0,0,0,1,3,1,3,0,0,0,1,3,0,0,0,4,0,0,2,1,1,0,0,1,3,0,0,2,2,0,0,0,0,1,3,0,0,2,2,0,0,0,0,3,1,0,0,0,1,1,2,0,4,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,3,1,12.0,785.0,3711.75,33491.5
4,1006,7.549675000000001,0.5,0.5,100.0,0,4,0,0,4,0,0,0,0,4,1,3,0,0,0,1,3,0,0,0,4,0,4,0,0,0,0,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,0,0,4,0,0,0,0,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,4,0,0,0,3,1,0,0,10.0,801.0,2969.5,37489.5
5,1007,8.09,4.5,4.0,100.0,0,0,0,4,4,0,0,0,0,4,0,2,2,0,0,0,2,1,0,1,4,0,0,4,0,0,0,0,0,4,0,0,0,1,0,3,0,0,2,1,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,1,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,1,3,0,0,0,1,3,0,0,0,4,0,0,0,12.0,746.75,2550.0,14179.5
6,1010,8.197275,1.0,0.0,100.0,0,4,0,0,3,1,0,0,0,4,3,1,0,0,0,3,1,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,1,0,0,0,3,1,0,0,0,4,0,0,0,0,2,2,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,4,0,0,0,0,0,2,1,1,9.0,951.75,3751.25,11909.25
7,1011,9.305,5.25,3.25,100.0,0,0,4,0,3,1,0,0,4,0,3,1,0,0,0,3,1,0,0,0,4,0,1,1,2,0,0,1,1,2,0,0,0,1,2,1,0,1,1,1,1,0,0,2,1,1,0,0,1,2,1,0,0,1,2,1,0,3,1,0,0,0,0,2,2,0,0,0,1,1,2,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,0,0,0,0,1,3,0,0,0,4,0,0,0,4.0,703.0,1750.25,5045.75
8,1012,8.28,2.75,2.75,10.0,0,0,0,4,4,0,0,0,0,4,3,1,0,0,0,4,0,0,0,0,4,0,0,3,1,0,0,0,4,0,0,0,0,3,1,0,0,0,4,0,0,0,0,3,1,0,0,0,4,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,1,3,0,0,0,4,0,0,0,0,3,1,0,0,4.0,606.0,1693.75,7545.75
9,1013,8.8075,4.5,3.75,10.0,0,0,4,0,2,2,0,0,4,0,1,3,0,0,0,4,0,0,0,0,4,0,2,1,0,1,0,3,0,1,0,0,3,0,1,0,0,4,0,0,0,0,2,0,2,0,0,2,1,1,0,0,4,0,0,0,0,4,0,0,0,0,3,0,1,0,0,2,0,2,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,4,2,2,0,0,0,3,1,0,0,0,3,1,0,0,5.0,690.75,1613.25,4255.5
10,1015,9.165,5.25,4.0,10.0,0,0,4,0,4,0,0,0,4,0,2,2,0,0,0,3,1,0,0,0,4,0,2,1,1,0,0,1,2,1,0,0,0,0,1,3,0,2,1,1,0,0,1,1,2,0,0,2,1,1,0,0,3,0,1,0,0,1,0,0,2,1,3,1,0,0,0,1,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,2,2,0,0,0,4,0,0,0,0,4,0,0,0,4.0,595.5,2051.0,6751.25
11,1016,7.975,8.5,7.25,50.0,0,0,0,4,4,0,0,0,2,2,1,3,0,0,0,2,2,0,0,0,4,0,3,1,0,0,0,4,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,1,3,0,0,0,1,3,0,0,1,1,0,2,0,4,0,0,0,0,1,1,2,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,0,0,0,2,1,0,1,0,0,0,4,0,6.0,822.0,2164.75,6535.0
12,1018,9.07875,4.0,3.0,50.0,0,0,4,0,2,2,0,0,0,4,1,3,0,0,0,3,1,0,0,0,4,0,2,1,1,0,0,0,2,1,1,0,4,0,0,0,0,3,0,1,0,0,4,0,0,0,0,2,1,1,0,0,2,2,0,0,0,2,2,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,2,2,0,0,0,4,0,0,0,0,4,0,0,0,7.0,991.75,3194.75,17002.75
13,1020,8.3025,7.0,5.75,50.0,0,0,1,3,4,0,0,0,4,0,2,2,0,0,0,2,2,0,0,0,4,0,1,0,1,2,0,0,0,3,0,1,1,0,1,1,1,0,0,1,2,1,0,0,3,0,1,1,1,1,1,0,2,1,1,0,0,3,0,1,0,0,1,2,1,0,0,1,0,2,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,1,2,1,0,0,3,0,1,0,0,0,4,0,0,13.0,704.0,2711.5,22885.0
14,1021,9.01,5.75,4.0,10.0,0,0,4,0,4,0,0,0,0,4,3,1,0,0,0,4,0,0,0,0,4,0,1,1,2,0,0,1,1,2,0,0,1,3,0,0,0,0,2,1,1,0,1,1,1,1,0,1,1,2,0,0,0,1,3,0,0,3,1,0,0,0,0,3,1,0,0,1,2,1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,2,2,0,0,0,1,2,0,1,0,1,0,3,0,5.0,805.5,1957.75,5568.25
15,1022,9.2425,1.25,0.5,150.0,0,4,0,0,4,0,0,0,0,4,0,3,1,0,0,2,2,0,0,0,4,0,1,2,1,0,0,3,1,0,0,0,1,2,1,0,0,1,3,0,0,0,2,2,0,0,0,2,2,0,0,0,4,0,0,0,0,3,1,0,0,0,2,2,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,4.0,1054.75,4021.25,30122.0
16,1023,8.05,1.5,0.75,150.0,0,0,0,4,2,2,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,1,2,1,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,2,2,0,0,1,3,0,0,0,4,0,0,0,8.0,1114.0,3983.0,41394.0
17,1025,9.0375,1.25,1.0,150.0,0,4,0,0,4,0,0,0,3,1,0,4,0,0,0,0,4,0,0,0,4,0,1,3,0,0,0,1,2,1,0,0,1,2,1,0,0,1,1,2,0,0,1,2,1,0,0,1,3,0,0,0,1,3,0,0,0,1,3,0,0,0,1,2,1,0,0,1,3,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,0,0,0,0,4,0,0,0,0,0,4,0,0,8.0,877.25,3179.75,33701.0
18,1027,8.1875,4.75,3.75,100.0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,4,0,0,2,2,0,0,0,2,2,0,0,0,4,0,0,0,0,3,1,0,0,2,1,1,0,0,0,3,1,0,0,0,4,0,0,0,2,2,0,0,0,1,2,1,0,0,1,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,4,0,1,2,1,0,0,1,1,2,0,0,0,0,4,0,10.0,956.25,3664.0,43825.0
19,1030,8.405,2.5,2.0,50.0,0,0,4,0,3,1,0,0,0,4,0,3,1,0,0,1,3,0,0,0,4,0,0,4,0,0,0,1,2,1,0,0,1,3,0,0,0,2,1,1,0,0,2,0,1,1,0,0,3,1,0,0,4,0,0,0,0,1,1,2,0,0,2,1,1,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,2.0,786.25,2195.5,4532.0
20,1033,8.155,1.75,1.25,100.0,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,4,0,2,0,1,1,0,2,1,1,0,0,1,2,1,0,0,3,1,0,0,0,0,2,1,1,0,0,3,1,0,0,1,1,2,0,0,3,1,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,4,0,1,3,0,0,0,3,1,0,0,0,0,0,4,0,6.0,321.75,901.25,2480.75
21,1035,8.30615,5.0,4.75,100.0,0,0,4,0,3,1,0,0,0,4,1,2,1,0,0,2,2,0,0,0,4,0,3,1,0,0,0,0,4,0,0,0,3,1,0,0,0,2,2,0,0,0,0,4,0,0,0,4,0,0,0,0,2,2,0,0,0,3,1,0,0,0,3,1,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,1,1,1,1,6.0,719.0,2598.25,2436.25
22,1036,8.2725,2.75,2.75,100.0,0,3,1,0,4,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,4,0,0,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,3,1,0,0,0,3,0,0,1,0,1,2,1,0,8.0,882.25,3478.0,18493.25
23,1037,8.5075,1.75,1.75,100.0,0,3,0,1,4,0,0,0,0,4,0,3,1,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,2,2,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,4,0,0,0,0,2,1,1,0,8.5,893.75,3540.75,13863.0
24,1038,8.475,5.5,3.5,10.0,0,0,4,0,2,2,0,0,0,4,3,1,0,0,0,4,0,0,0,0,4,0,0,3,1,0,0,3,0,1,0,0,1,0,2,0,1,2,1,1,0,0,1,3,0,0,0,0,4,0,0,0,0,0,2,1,1,1,2,0,0,1,2,1,1,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,2,2,0,0,0,4,0,0,0,3.0,374.25,1164.5,5822.75
25,1040,8.1475,5.0,3.5,10.0,0,1,3,0,4,0,0,0,4,0,2,1,1,0,0,3,0,1,0,0,4,0,2,1,1,0,0,1,3,0,0,0,0,3,1,0,0,1,1,2,0,0,1,1,2,0,0,1,2,1,0,0,1,3,0,0,0,1,3,0,0,0,1,3,0,0,0,1,2,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,4,0,0,0,9.0,929.0,2507.25,11159.5
26,1044,8.89,6.25,4.25,150.0,0,0,0,4,4,0,0,0,3,1,0,4,0,0,0,1,3,0,0,0,4,0,0,0,2,1,1,0,2,1,1,0,2,0,1,1,0,0,0,3,1,0,1,0,1,2,0,1,1,2,0,0,2,0,0,2,0,2,1,1,0,0,0,0,3,1,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,2,2,0,0,4,0,0,0,0,2,1,1,0,6.0,674.0,2369.0,5118.25
27,1045,8.7325,4.5,2.75,100.0,0,0,3,1,1,3,0,0,4,0,0,4,0,0,0,3,1,0,0,0,4,0,3,0,1,0,0,1,3,0,0,0,2,2,0,0,0,2,2,0,0,0,1,2,1,0,0,1,2,1,0,0,1,2,1,0,0,2,2,0,0,0,3,1,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,2,2,0,0,0,4,0,0,0,0,2,0,2,0,6.0,905.75,3295.75,12768.5
28,1046,8.64,1.75,0.5,100.0,0,2,2,0,1,3,0,0,0,4,1,3,0,0,0,1,3,0,0,0,3,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,0,0,3,1,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,2,0,2,0,2.5,579.75,1454.0,1914.5
29,1047,8.635,3.0,3.0,50.0,0,0,4,0,4,0,0,0,4,0,0,3,1,0,0,0,3,1,0,0,4,0,4,0,0,0,0,3,1,0,0,0,0,1,2,0,1,3,0,1,0,0,3,0,0,0,1,0,2,2,0,0,4,0,0,0,0,0,1,0,3,0,2,2,0,0,0,0,1,2,1,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,3,1,0,0,0,1,1,2,0,0,4,0,0,0,6.0,555.0,1627.5,21643.75
30,1048,9.1625,2.25,1.25,100.0,0,4,0,0,4,0,0,0,0,4,2,2,0,0,0,1,3,0,0,0,4,0,4,0,0,0,0,2,2,0,0,0,0,4,0,0,0,3,1,0,0,0,2,2,0,0,0,3,1,0,0,0,3,1,0,0,0,4,0,0,0,0,3,1,0,0,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,2,1,0,1,3.5,592.0,1592.0,2824.0
31,1051,8.74,1.0,0.5,1.0,0,4,0,0,3,1,0,0,0,4,1,3,0,0,0,1,3,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,2,0,2,8.0,679.5,1797.0,11169.5
32,1052,8.9,6.75,6.5,100.0,0,0,4,0,4,0,0,0,4,0,3,1,0,0,0,4,0,0,0,0,3,1,0,0,1,3,0,0,0,1,0,3,0,0,2,1,1,0,0,1,3,0,0,0,1,1,2,0,0,3,1,0,0,1,2,1,0,0,0,1,0,3,0,0,2,2,0,0,0,0,1,3,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,4,1,2,1,0,0,3,1,0,0,0,2,0,2,0,8.0,448.0,1950.25,14008.5
33,1054,8.575,0.0,0.0,0.0,4,0,0,0,4,0,0,0,4,0,3,1,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0.0
34,1055,8.34,4.5,2.0,100.0,0,0,4,0,0,4,0,0,0,4,3,1,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,2,2,0,0,0,3,1,0,0,0,4,0,0,0,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,3,1,0,0,0,0,3,0,1,8.0,888.25,2608.25,1186.25
35,1058,8.985,12.75,11.0,200.0,0,0,4,0,4,0,0,0,4,0,0,3,1,0,0,0,4,0,0,0,4,0,0,0,1,3,0,1,0,1,2,0,1,2,1,0,0,2,0,1,0,1,0,2,1,1,0,0,1,1,2,0,0,1,2,1,0,0,0,2,1,1,0,0,3,1,0,0,1,2,0,1,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,1,1,2,0,13.0,783.25,2467.0,22524.25
36,1059,8.34,5.75,5.25,100.0,0,3,1,0,2,2,0,0,0,4,0,2,2,0,0,3,1,0,0,0,3,1,2,2,0,0,0,3,1,0,0,0,0,3,1,0,0,3,0,1,0,0,1,1,2,0,0,0,3,1,0,0,2,2,0,0,0,1,3,0,0,0,2,2,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,2,1,1,0,0,4,0,0,0,4.0,356.25,1181.0,621.75
37,1060,8.192499999999999,6.0,5.0,50.0,0,0,4,0,4,0,0,0,4,0,3,1,0,0,0,2,2,0,0,0,4,0,1,2,0,1,0,2,1,1,0,0,0,2,2,0,0,2,2,0,0,0,3,1,0,0,0,1,3,0,0,0,1,3,0,0,0,0,2,1,1,0,2,2,0,0,0,0,2,1,1,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,2,2,0,0,0,4,0,0,0,8.5,618.75,2053.0,11129.75
38,1064,9.0225,2.75,2.25,100.0,0,0,2,2,4,0,0,0,4,0,3,1,0,0,0,4,0,0,0,0,4,0,1,1,2,0,0,2,1,1,0,0,3,0,1,0,0,2,2,0,0,0,2,2,0,0,0,2,1,1,0,0,0,1,3,0,0,4,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,1,2,1,0,0,1,3,0,0,0,0,0,4,0,10.0,972.75,3600.25,42502.25
39,1065,7.65,1.25,1.0,10.0,0,0,4,0,4,0,0,0,4,0,3,0,1,0,0,4,0,0,0,0,2,2,3,1,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,3,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,3,1,0,0,0,0,1,3,0,0,3,0,1,0,5.5,399.5,1415.25,8271.25
40,1066,8.4125,2.5,0.75,200.0,0,0,0,4,1,3,0,0,0,4,0,4,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,1,0,0,3,0,1,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,2,1,1,0,0,4,0,0,0,0,0,4,0,0,6.0,792.75,2762.0,15610.75
41,1067,8.899999999999999,4.5,3.0,50.0,0,0,3,1,4,0,0,0,4,0,3,0,1,0,0,3,1,0,0,0,4,0,2,1,1,0,0,1,1,2,0,0,0,3,1,0,0,2,2,0,0,0,0,2,1,1,0,0,4,0,0,0,1,2,1,0,0,4,0,0,0,0,3,1,0,0,0,0,2,2,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,3,1,0,0,0,2,2,0,0,0,0,0,4,0,8.0,878.75,3178.0,16519.75
42,1068,9.5675,1.25,0.75,50.0,0,4,0,0,4,0,0,0,0,4,1,2,1,0,0,2,2,0,0,0,4,0,1,2,1,0,0,0,4,0,0,0,0,0,2,2,0,2,2,0,0,0,0,3,1,0,0,0,1,3,0,0,3,1,0,0,0,0,1,0,3,0,3,1,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,2,2,0,0,0,4,0,0,0,8.0,825.75,3381.5,22835.0
43,1069,8.8475,4.75,4.75,50.0,0,0,4,0,3,1,0,0,4,0,3,1,0,0,0,3,1,0,0,0,3,1,4,0,0,0,0,4,0,0,0,0,0,1,3,0,0,3,1,0,0,0,3,0,1,0,0,4,0,0,0,0,0,1,3,0,0,4,0,0,0,0,4,0,0,0,0,1,1,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,0,2.0,440.0,1256.25,2971.0
